id_channel;id_video;ymd_hms_video;tweet
UCE2WK5bvNtDblu4NO9PGtJA;e_O83GmtyAE;2021-09-08T21:53:41Z;"📺 New #rstats video: [rstats] ✨ Shiny ✨ || 📚 Learn with Me || 💖 all levels || ⚒️ building apps with R
▶ Jesse Mostipak (@kierisi)
🔗https://www.youtube.com/watch?v=e_O83GmtyAE"
UCE2WK5bvNtDblu4NO9PGtJA;X5ht-gh_0-0;2021-09-08T22:34:29Z;"📺 New #rstats video: [rstats] ✨ Shiny ✨ || 📚 Learn with Me || 💖 all levels || ⚒️ building apps with R
▶ Jesse Mostipak (@kierisi)
🔗https://www.youtube.com/watch?v=X5ht-gh_0-0"
UCDgj5-mFohWZ5irWSFMFcng;IyjtW41Bfbo;2021-09-09T06:33:58Z;"📺 New #rstats video: R-Ladies Bergen (English) - Reproducible analysis in anthropology - Li-Ying Wang
▶ R-Ladies Global (@RLadiesGlobal)
🔗https://www.youtube.com/watch?v=IyjtW41Bfbo"
UCyHEww8_SCdxZvEnkCfi55w;_BAxFixAj-U;2021-09-09T14:00:14Z;"📺 New #rstats video: Remove Last N Rows from Data Frame in R (Example) | Delete Bottom | head, slice & n of dplyr Package
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=_BAxFixAj-U"
UCwQ7lkY6YWzZjT807Itbvtw;n1OGF3EW5o0;2021-09-09T14:07:15Z;"📺 New #rstats video: Getting re-acquainted with testing Shiny apps via {shinytest}!
▶ Shiny DeveloperSeries (@theRcast)
🔗https://www.youtube.com/watch?v=n1OGF3EW5o0"
UCMdihazndR0f9XBoSXWqnYg;6MexZiX-2W8;2019-09-04T00:59:05Z;"📺 #rstats video: R - Binary Logistic Multilevel Models
🔗 Statistics of DOOM(@aggieerin)
🔗 https://www.youtube.com/watch?v=6MexZiX-2W8"
UC_R5smHVXRYGhZYDJsnXTwg;BIQxUO39Erg;2020-07-08T07:48:51Z;"📺 #rstats video: useR! 2020: Building descriptive tables with the updated compareGroups package (I. Subirana), poster
🔗 R Consortium(@RConsortium)
🔗 https://www.youtube.com/watch?v=BIQxUO39Erg"
UC3xfbCMLCw1Hh4dWop3XtHg;uLcd6tRTUEY;2019-11-13T08:00:14Z;"📺 #rstats video: Amelia McNamara | Working with categorical data in R without losing your mind | RStudio (2019)
🔗 RStudio(@rstudio)
🔗 https://www.youtube.com/watch?v=uLcd6tRTUEY"
UCyHEww8_SCdxZvEnkCfi55w;ZN_qNhNNrZg;2020-11-25T15:00:07Z;"📺 #rstats video: names() Function in R (2 Examples) | How to Get or Set Names of Vector or List | Modify Data Objects
🔗 Statistics Globe(@JoachimSchork)
🔗 https://www.youtube.com/watch?v=ZN_qNhNNrZg"
UCF9ymC7Dpjwr0lge2QR_A5Q;fIZblrfenz0;2021-03-11T17:48:28Z;"📺 #rstats video: webin-R #11 : Analyse des Correspondances Multiples (ACM)
🔗 webin-R(@NA)
🔗 https://www.youtube.com/watch?v=fIZblrfenz0"
UCGuktEl5InrcxPfCjmPWxsA;nW4wvogm-nw;2021-09-09T16:00:24Z;"📺 New #rstats video: A data visualization makeover: riffing off of other people's COVID-19 figures (CC144)
▶ Riffomonas Project (@PatSchloss)
🔗 https://www.youtube.com/watch?v=nW4wvogm-nw"
UC3xfbCMLCw1Hh4dWop3XtHg;BmpnfLLrr4w;2021-09-09T20:56:11Z;"📺 New #rstats video: GA Tech | Communicating with 8 Million People through Shiny | RStudio
▶ RStudio (@rstudio)
🔗 https://www.youtube.com/watch?v=BmpnfLLrr4w"
UCwQ7lkY6YWzZjT807Itbvtw;-Fi7CRhdEGY;2021-09-10T12:58:37Z;"📺 New #rstats video: A little r-vesting and tidying of timezone improvements to {shinycal}!
▶ Shiny DeveloperSeries (@theRcast)
🔗 https://www.youtube.com/watch?v=-Fi7CRhdEGY"
UCyHEww8_SCdxZvEnkCfi55w;gitT1qvbyeA;2021-09-10T14:00:31Z;"📺 New #rstats video: Move Column to First Position of Data Frame in R (2 Examples) | Shift to Beginning | dplyr Package
▶ Statistics Globe (@JoachimSchork)
🔗 https://www.youtube.com/watch?v=gitT1qvbyeA"
UC3xfbCMLCw1Hh4dWop3XtHg;UnLpB4IDpZU;2021-09-10T18:24:57Z;"📺 New #rstats video: Gordon Shotwell | Creating Secure Systems for Growth | RStudio
▶ RStudio (@rstudio)
🔗 https://www.youtube.com/watch?v=UnLpB4IDpZU"
UCyHEww8_SCdxZvEnkCfi55w;C3luN5NBmho;2021-09-11T14:00:11Z;"📺 New #rstats video: Change Color of ggplot2 Boxplot in R (3 Examples) | Set col & fill in Plot | Manually Specify Colors
▶ Statistics Globe (@JoachimSchork)
🔗 https://www.youtube.com/watch?v=C3luN5NBmho"
